c random 2000 vertices, 8000 edges, seed = 11
g 2000 8000
e 918 1854 1002
e 789 644 9913
e 841 941 6627
e 1316 1033 8803
e 727 1883 3345
e 1617 1491 6423
e 456 560 5304
e 1640 182 6834
e 148 1744 7598
e 1480 1521 5373
e 1154 699 5327
e 810 1641 1458
e 1174 43 4135
e 872 17 2938
e 791 1437 7610
e 1520 469 8242
e 272 1005 2012
e 1506 1218 517
e 740 1417 7020
e 786 1010 7572
e 1248 1563 3457
e 1238 1975 6516
e 1595 1973 5434
e 397 1998 2589
e 1516 1022 3149
e 1817 444 6947
e 511 843 6956
e 155 1300 8583
e 1265 445 1713
e 739 1894 5128
e 1919 1937 4833
e 1111 126 3813
e 1100 304 7357
e 110 450 9173
e 1195 236 8651
e 778 124 750
e 34 1132 2715
e 599 678 3481
e 122 1354 1697
e 195 305 396
e 104 371 1312
e 722 435 4489
e 1287 1651 5642
e 1743 1604 1467
e 1646 252 6619
e 398 896 7080
e 1034 331 1978
e 1909 261 7322
e 741 1599 2633
e 1626 1870 5475
e 1823 1021 4254
e 825 818 7485
e 1826 1628 4456
e 1571 708 3760
e 1471 640 5566
e 1220 83 3365
e 1221 1671 6707
e 1316 744 5002
e 1156 1163 5653
e 921 471 7463
e 1607 210 4012
e 299 1799 2045
e 530 986 9968
e 1616 339 9395
e 1556 983 1445
e 365 1235 8495
e 1432 606 7085
e 1784 554 8751
e 1796 1456 8127
e 1478 1098 8532
e 673 1027 9462
e 1406 2 1002
e 720 1389 8263
e 1498 527 7858
e 515 970 6249
e 1783 720 9045
e 1403 974 9795
e 333 1362 9884
e 921 1237 7011
e 847 1980 331
e 471 828 7901
e 1191 1865 8373
e 1185 883 6897
e 837 175 9595
e 806 1294 7164
e 307 815 6626
e 1988 987 237
e 1665 1174 371
e 505 1123 7047
e 1651 271 7375
e 119 254 8257
e 556 543 9494
e 399 586 6407
e 1320 665 7700
e 528 1201 9318
e 1725 1370 1600
e 1172 1567 4725
e 1906 1167 7353
e 1907 1355 1770
e 857 1651 11
e 170 783 5190
e 179 873 692
e 1822 345 3469
e 97 973 7302
e 786 785 8251
e 1180 1816 7178
e 1707 402 9909
e 1424 678 6859
e 1276 139 8146
e 1215 912 6431
e 1475 543 5504
e 1647 728 8009
e 364 7 776
e 1230 748 3685
e 1828 127 8446
e 1919 95 4891
e 1710 1709 7081
e 2000 137 6736
e 74 487 6667
e 1979 798 8564
e 3 465 4559
e 1900 291 4279
e 930 1798 2010
e 797 1220 2402
e 931 1216 7097
e 513 90 8253
e 1461 1763 908
e 388 409 5230
e 1706 690 333
e 193 1494 7636
e 405 1943 7923
e 1936 700 7152
e 1582 918 7250
e 444 209 8597
e 200 335 9474
e 267 650 1605
e 1889 258 2510
e 1573 729 9098
e 832 651 151
e 1841 665 6746
e 767 579 1155
e 1465 108 9016
e 1924 1996 1984
e 1782 1300 3004
e 580 1181 5228
e 6 466 187
e 1876 213 7058
e 1497 51 3613
e 1448 676 2372
e 732 1742 3992
e 1985 1682 4871
e 1864 76 9172
e 76 1803 8442
e 561 1295 6983
e 1765 1412 5907
e 1663 136 5489
e 821 426 1936
e 1329 749 5047
e 382 350 4931
e 1129 13 4720
e 1084 1959 1474
e 1076 573 6939
e 973 1094 3702
e 342 1422 4927
e 577 1911 7331
e 816 214 2746
e 1717 581 5195
e 1414 610 2077
e 658 86 3449
e 1386 1695 8333
e 482 654 6634
e 940 710 2254
e 1224 1689 5153
e 218 1373 537
e 1856 925 1865
e 891 887 1394
e 377 427 7252
e 1578 1598 6026
e 1156 1934 1322
e 1829 915 5451
e 1677 164 223
e 1780 1401 7254
e 54 977 6533
e 13 1603 6808
e 1349 1231 9971
e 19 863 189
e 1021 123 4298
e 124 1062 6652
e 1271 1762 8977
e 1016 31 9614
e 1662 182 9213
e 292 1238 2388
e 826 408 618
e 14 1079 8816
e 213 1087 3973
e 359 1475 6229
e 1973 452 6222
e 1436 211 8227
e 960 1331 5874
e 1298 1660 5775
e 1893 1229 2686
e 1691 1989 5979
e 915 1855 2799
e 30 1868 1077
e 792 1792 5971
e 103 1153 4173
e 433 483 2005
e 1495 459 9962
e 316 867 2246
e 683 585 1096
e 1612 1642 1267
e 1947 1704 3457
e 611 293 8192
e 1628 145 8725
e 1703 639 2546
e 1834 1893 2655
e 1982 1356 661
e 64 548 9161
e 193 1897 3964
e 608 1745 6362
e 448 1528 1787
e 1615 338 1965
e 1715 235 1277
e 724 237 212
e 848 716 6636
e 559 1375 4833
e 1472 1427 9437
e 1687 33 8753
e 1728 79 9102
e 691 723 9898
e 734 433 6753
e 1251 454 7091
e 1269 1245 4065
e 934 1026 2197
e 1253 1514 9547
e 371 1302 5096
e 218 605 2718
e 227 791 1486
e 1275 1364 2786
e 1221 66 6854
e 1786 89 2596
e 446 1350 2812
e 737 1511 4451
e 503 1708 721
e 430 1148 1502
e 520 902 6165
e 1883 224 4204
e 467 1381 9972
e 1206 344 9069
e 1338 1158 5758
e 1061 1255 1457
e 1896 1898 1865
e 393 1507 298
e 1278 1773 7134
e 1733 903 4841
e 1317 1608 3608
e 1398 365 6055
e 1551 890 4304
e 275 119 2384
e 935 1779 7989
e 1558 1730 3516
e 1055 33 3674
e 905 151 9108
e 874 127 8584
e 944 1796 7768
e 432 1255 3417
e 1474 409 47
e 1973 469 9443
e 1396 665 4837
e 225 630 5051
e 1155 1430 5513
e 1238 3 2335
e 1469 768 2519
e 1088 1925 4350
e 1738 532 4438
e 382 653 3718
e 1001 1184 5663
e 40 278 2294
e 243 366 8343
e 421 1238 2435
e 1408 1268 2452
e 345 809 3616
e 1185 728 2756
e 872 888 8442
e 277 1085 4902
e 1472 786 1661
e 224 1300 7328
e 980 1258 6078
e 1308 1352 7063
e 757 1477 3232
e 1224 1808 3267
e 669 1023 9953
e 1152 1821 4557
e 1958 946 1683
e 45 660 3759
e 1374 1103 8979
e 129 1181 6839
e 854 1093 1798
e 1367 133 7576
e 870 1058 8039
e 474 1237 5531
e 1104 100 2029
e 1545 246 7300
e 1671 1254 8827
e 1595 57 9566
e 503 1742 5638
e 1146 282 1058
e 781 152 8064
e 693 1004 1892
e 12 287 2867
e 1409 1297 9380
e 1938 579 2022
e 526 1509 3351
e 1123 1593 3541
e 1491 82 4529
e 1750 632 4208
e 1397 1348 4946
e 832 1908 4606
e 336 1881 1185
e 1665 1617 7049
e 1477 674 6039
e 1149 1363 733
e 1524 589 2818
e 902 1688 9282
e 1221 1181 5696
e 326 1616 527
e 1696 1392 6366
e 1296 922 4883
e 596 697 2108
e 1592 559 6931
e 636 682 6667
e 1888 1685 9057
e 1042 1786 3838
e 1363 287 9115
e 913 186 6158
e 715 505 8105
e 1566 1044 3451
e 392 593 7457
e 1725 1101 383
e 13 120 388
e 1768 1931 15
e 1448 418 9300
e 542 1417 5566
e 686 965 7261
e 1903 1214 7887
e 1014 758 4699
e 1963 1270 5448
e 1217 1135 2743
e 1453 1 8510
e 20 657 6010
e 1441 530 8816
e 1295 43 6618
e 1273 1210 2972
e 40 1940 4603
e 1399 898 6970
e 739 832 726
e 1900 901 3605
e 633 659 5664
e 1929 297 9316
e 1642 1889 2644
e 239 844 5193
e 1069 1877 6427
e 1380 1717 8118
e 1132 1891 8197
e 1310 110 5635
e 648 1118 4807
e 1582 1696 4137
e 471 528 839
e 138 1538 5036
e 1152 1771 7363
e 1756 1394 6835
e 1175 190 4897
e 1959 395 1858
e 190 1581 3501
e 908 123 4031
e 988 1371 5015
e 1983 1134 6532
e 1816 1257 5414
e 327 1332 5661
e 1252 1210 3481
e 675 1924 7934
e 742 1804 3195
e 620 811 3175
e 1625 1735 8430
e 215 1004 2439
e 392 734 5061
e 1675 491 8833
e 106 104 3504
e 1337 1117 9555
e 642 1455 4358
e 390 18 3375
e 405 840 3034
e 916 1538 8440
e 671 732 3814
e 942 230 4474
e 291 652 7392
e 1615 929 9795
e 120 1148 7705
e 1532 1844 877
e 476 212 2846
e 1848 782 5468
e 987 875 9832
e 327 152 6970
e 479 999 750
e 1843 1570 4494
e 892 1599 5243
e 1443 1452 6842
e 1679 643 8238
e 1248 160 5446
e 364 1531 7081
e 1669 1993 1342
e 557 1931 9209
e 812 1250 7208
e 175 1116 3631
e 149 1234 1613
e 889 1147 8250
e 1520 1138 1717
e 1398 335 5051
e 1705 340 1874
e 726 1468 707
e 1686 510 622
e 299 800 2749
e 129 860 9291
e 817 761 294
e 863 1892 6100
e 62 1296 4023
e 1516 1968 5815
e 1259 385 8420
e 395 1191 3460
e 1101 868 9063
e 1440 120 4383
e 1484 852 6921
e 1257 1151 7698
e 45 7 1570
e 1483 595 2311
e 758 1198 3340
e 1460 1474 5474
e 842 880 232
e 226 884 3580
e 901 68 7823
e 102 1916 1535
e 657 1348 7155
e 1735 1725 3286
e 1839 1633 1090
e 560 1596 4562
e 1010 1433 762
e 299 1662 764
e 1838 536 1030
e 118 218 130
e 566 1489 8516
e 1708 1733 4643
e 1703 743 8081
e 333 848 6865
e 1216 1006 1885
e 558 1746 5340
e 1675 1385 813
e 145 178 878
e 706 432 339
e 1605 436 7541
e 1642 642 1505
e 1732 365 2289
e 946 1344 4256
e 1298 470 4120
e 984 1517 6836
e 515 1255 6736
e 87 926 1550
e 745 1895 6033
e 955 267 4626
e 509 1928 8523
e 1427 942 3446
e 1244 1051 8870
e 1607 1114 2144
e 1612 1876 993
e 1123 1087 3303
e 826 178 816
e 1335 1672 9031
e 995 1272 8525
e 774 1084 9901
e 1784 515 2412
e 889 819 4461
e 1986 1934 9969
e 1739 1114 4249
e 1293 655 252
e 1555 855 3306
e 425 794 9407
e 1024 1530 7593
e 317 1622 7596
e 605 909 906
e 716 1750 1781
e 730 1990 758
e 376 1500 1279
e 742 1049 1988
e 1934 43 4451
e 1055 694 5408
e 689 448 9330
e 913 1501 4904
e 881 1813 2762
e 811 1473 5441
e 26 1631 2899
e 1676 212 9433
e 1606 1773 5012
e 645 85 2081
e 1266 161 1990
e 704 163 7251
e 835 307 6706
e 957 530 8936
e 1572 1882 122
e 1843 530 7905
e 1705 588 9742
e 120 1444 1406
e 814 1156 2126
e 541 1839 2147
e 1 178 9551
e 556 1443 1673
e 1306 1037 8707
e 652 682 659
e 717 278 7415
e 1984 51 4342
e 871 688 8629
e 594 1040 3214
e 1573 1584 9296
e 971 573 2404
e 348 99 9622
e 232 229 4087
e 1412 207 7129
e 1345 289 740
e 1029 74 5323
e 1026 1862 1979
e 1932 751 7766
e 133 1528 4347
e 1966 99 4067
e 93 717 3673
e 1364 1953 7841
e 1311 23 3982
e 276 151 4254
e 634 500 3980
e 1265 93 6341
e 996 1490 5402
e 1617 1336 3606
e 354 839 2536
e 136 1136 1679
e 1555 300 3791
e 1496 1607 9797
e 126 1040 5694
e 418 1073 1938
e 1114 394 264
e 1114 316 3203
e 880 626 5888
e 1498 1973 3722
e 736 193 4829
e 1368 435 9628
e 135 1916 4492
e 348 1660 3814
e 1547 1985 6982
e 1132 1912 1512
e 781 1119 1504
e 864 1915 9291
e 114 1642 8224
e 1138 1442 7830
e 1025 1194 8155
e 478 502 5560
e 452 53 7140
e 1723 542 709
e 1834 1291 8005
e 1743 1495 4697
e 474 1048 1935
e 475 789 1735
e 170 1231 1956
e 790 820 8031
e 664 1869 7167
e 1677 1715 6158
e 1339 907 5320
e 1137 28 5162
e 1423 1533 22
e 3 897 5073
e 1867 1669 2031
e 883 30 9640
e 1597 1234 2591
e 1600 699 4222
e 650 1323 2611
e 68 524 3343
e 522 1836 173
e 660 1609 3857
e 1727 1519 6691
e 738 758 3263
e 470 980 1451
e 1986 1951 7744
e 132 1412 2783
e 1773 1519 1094
e 985 150 2538
e 221 395 6232
e 1569 467 1557
e 909 1141 6631
e 208 1296 395
e 1314 331 8685
e 1142 82 1186
e 462 1826 6558
e 35 1203 4670
e 444 651 1502
e 724 1673 4505
e 1676 695 9582
e 536 329 6256
e 1075 952 6234
e 553 1174 9699
e 1953 11 2341
e 1734 704 1843
e 1567 721 8903
e 337 298 5305
e 1532 1332 9379
e 1257 1603 5229
e 1211 547 6900
e 140 640 2054
e 258 240 9693
e 1689 1585 9890
e 381 1321 555
e 1406 1012 4194
e 1754 565 8600
e 552 1908 4765
e 672 1762 841
e 1594 339 2554
e 410 943 73
e 1798 254 8408
e 205 442 143
e 106 648 3591
e 1325 772 9137
e 720 408 5731
e 1587 1336 3098
e 157 1665 5330
e 1126 1824 4241
e 1950 314 2791
e 392 1730 2575
e 864 56 7530
e 1097 1652 3645
e 773 700 8392
e 1519 1081 5404
e 426 429 8610
e 941 762 1863
e 1767 1558 215
e 1890 784 1546
e 28 255 2091
e 1938 660 6764
e 59 1702 6668
e 1631 1983 4348
e 1494 1004 1809
e 1215 1738 4041
e 1432 729 9859
e 212 55 3735
e 671 770 1834
e 1073 1386 2105
e 600 1859 5673
e 1563 496 2298
e 1448 1351 6219
e 1953 616 6229
e 1600 687 9312
e 1713 1932 7426
e 1610 515 876
e 370 346 2400
e 596 1018 6460
e 532 507 3686
e 1267 1014 6758
e 1542 927 3954
e 238 647 6213
e 1417 1120 1284
e 1081 715 1859
e 26 962 2081
e 1658 63 4726
e 1180 1057 4121
e 771 374 7681
e 1198 1523 9585
e 234 1759 2089
e 866 1408 1742
e 822 1815 1393
e 1856 1308 4021
e 192 401 5891
e 967 1567 8025
e 1127 1803 1626
e 1113 992 2873
e 1247 217 6794
e 1335 311 9516
e 1705 1625 3909
e 533 573 3359
e 1272 539 9139
e 1944 1012 1668
e 1151 1824 488
e 1781 1814 7988
e 381 1596 151
e 1479 862 2809
e 266 264 8107
e 1805 613 3955
e 195 902 1712
e 1553 1114 3497
e 761 30 8876
e 1036 1784 4810
e 499 213 6025
e 131 198 6415
e 1940 955 7899
e 131 996 1194
e 1318 1528 2437
e 1140 907 6306
e 1579 1319 1947
e 120 943 4954
e 563 1350 3018
e 1698 1884 2395
e 1019 1148 2891
e 594 214 2019
e 800 1401 633
e 975 797 3744
e 1991 1350 368
e 1573 1463 2689
e 5 1597 2148
e 572 565 9497
e 860 1456 5006
e 108 1132 2372
e 1962 161 5038
e 1506 983 5855
e 378 319 5343
e 1287 545 9184
e 1225 98 5346
e 1818 166 9666
e 1583 947 7672
e 1519 1603 7367
e 1315 733 879
e 398 914 4161
e 1225 1420 8723
e 1435 419 5542
e 1759 61 5458
e 926 516 8102
e 1804 1176 1521
e 1488 1145 1427
e 921 362 7389
e 239 725 6538
e 1321 1764 846
e 1365 371 1886
e 334 1422 401
e 1942 799 4266
e 922 974 8996
e 423 1442 2541
e 832 773 4966
e 839 364 2983
e 267 1215 9583
e 20 388 7185
e 975 844 184
e 504 1863 5667
e 448 1681 9414
e 1512 1743 279
e 474 370 8521
e 740 1345 7778
e 1813 442 2716
e 1277 1177 6986
e 360 928 8732
e 1940 1499 9524
e 1530 852 782
e 1248 1847 4575
e 579 1678 4296
e 350 1046 7233
e 801 1404 1790
e 158 1644 7335
e 166 368 4520
e 1293 871 8186
e 884 1734 5201
e 1280 1634 8882
e 1730 1684 2478
e 903 1636 4553
e 1128 1902 5858
e 239 1562 968
e 210 872 9545
e 376 1901 7570
e 662 1266 8259
e 1033 1995 4558
e 926 1650 5274
e 25 1497 6600
e 1496 1438 932
e 632 960 7047
e 1927 915 2744
e 673 278 919
e 64 1962 4320
e 1728 19 1390
e 1212 899 2731
e 914 563 537
e 1164 1495 4689
e 1224 189 1462
e 1286 954 4558
e 1975 1087 5253
e 573 448 1010
e 1285 426 101
e 563 579 9343
e 669 1553 9000
e 738 178 6937
e 171 1344 6472
e 1307 1046 9048
e 368 1036 5534
e 1013 1804 4879
e 588 1399 9246
e 1070 1262 9136
e 268 1870 7010
e 541 571 585
e 369 1413 8518
e 1849 1238 772
e 1683 1772 6016
e 1384 444 5010
e 1795 1666 7987
e 1494 1094 3038
e 352 591 7078
e 1806 1809 8887
e 693 494 9530
e 1790 846 4537
e 162 1991 2719
e 420 1617 2508
e 926 1028 8307
e 1492 727 467
e 1635 1929 3289
e 1955 1110 8116
e 743 871 3016
e 836 554 8170
e 1014 1610 9319
e 755 1535 6936
e 69 258 7658
e 716 767 2777
e 1149 1350 3481
e 280 1461 9802
e 1906 457 9188
e 1613 10 4004
e 687 1802 91
e 1661 1976 3106
e 117 1574 1427
e 293 953 5646
e 669 1210 2917
e 1946 1905 8654
e 709 1538 3392
e 1108 713 9276
e 1792 1882 4133
e 288 915 6123
e 1610 1788 5099
e 136 1318 8661
e 780 1959 5439
e 39 1852 7306
e 322 538 8031
e 1467 357 2928
e 745 1253 4750
e 1166 551 4364
e 1116 1202 1853
e 1446 560 3795
e 1244 1120 7500
e 1682 1798 7648
e 890 911 8417
e 186 59 664
e 434 817 1362
e 61 176 2763
e 854 1197 4781
e 1800 1631 230
e 334 746 2958
e 503 647 2670
e 1384 1937 1379
e 1090 1922 2039
e 675 1303 3781
e 6 423 4639
e 606 1905 2262
